   153    0.43810E+04    0.99768E+00   -0.43798E+02    0.30328E+07    0.37691E+04
   154    0.44118E+04    0.99114E+00   -0.43713E+02    0.30145E+07    0.37334E+04
   155    0.44423E+04    0.98427E+00   -0.43603E+02    0.29964E+07    0.36981E+04
   156    0.44724E+04    0.97705E+00   -0.43469E+02    0.29785E+07    0.36631E+04
   157    0.45025E+04    0.96950E+00   -0.43309E+02    0.29607E+07    0.36285E+04
   158    0.45323E+04    0.96168E+00   -0.43123E+02    0.29430E+07    0.35943E+04
   159    0.45617E+04    0.95346E+00   -0.42912E+02    0.29255E+07    0.35604E+04
   160    0.45909E+04    0.94497E+00   -0.42674E+02    0.29081E+07    0.35269E+04
   161    0.46199E+04    0.93630E+00   -0.42412E+02    0.28909E+07    0.34939E+04
   162    0.46486E+04    0.92730E+00   -0.42123E+02    0.28739E+07    0.34612E+04
   163    0.46771E+04    0.91804E+00   -0.41809E+02    0.28569E+07    0.34288E+04
   164    0.47051E+04    0.90860E+00   -0.41469E+02    0.28402E+07    0.33969E+04
   165    0.47330E+04    0.89890E+00   -0.41101E+02    0.28235E+07    0.33653E+04
   166    0.47606E+04    0.88910E+00   -0.40708E+02    0.28071E+07    0.33342E+04
   167    0.47879E+04    0.87897E+00   -0.40289E+02    0.27907E+07    0.33034E+04
   168    0.48147E+04    0.86888E+00   -0.39843E+02    0.27745E+07    0.32730E+04
   169    0.48413E+04    0.85854E+00   -0.39369E+02    0.27584E+07    0.32430E+04
   170    0.48675E+04    0.84818E+00   -0.38870E+02    0.27425E+07    0.32133E+04
   171    0.48933E+04    0.83779E+00   -0.38342E+02    0.27267E+07    0.31841E+04
   172    0.49186E+04    0.82729E+00   -0.37788E+02    0.27111E+07    0.31552E+04
   173    0.49435E+04    0.81670E+00   -0.37207E+02    0.26956E+07    0.31267E+04
   174    0.49681E+04    0.80630E+00   -0.36600E+02    0.26802E+07    0.30986E+04
   175    0.49923E+04    0.79581E+00   -0.35965E+02    0.26649E+07    0.30709E+04
   176    0.50159E+04    0.78544E+00   -0.35303E+02    0.26498E+07    0.30436E+04
   177    0.50391E+04    0.77513E+00   -0.34615E+02    0.26348E+07    0.30167E+04
   178    0.50619E+04    0.76509E+00   -0.33900E+02    0.26200E+07    0.29901E+04
   179    0.50842E+04    0.75504E+00   -0.33157E+02    0.26053E+07    0.29639E+04
   180    0.51062E+04    0.74518E+00   -0.32389E+02    0.25907E+07    0.29381E+04
   181    0.51276E+04    0.73553E+00   -0.31595E+02    0.25762E+07    0.29126E+04
   182    0.51486E+04    0.72617E+00   -0.30774E+02    0.25618E+07    0.28874E+04
   183    0.51690E+04    0.71700E+00   -0.29927E+02    0.25476E+07    0.28625E+04
   184    0.51891E+04    0.70812E+00   -0.29054E+02    0.25335E+07    0.28380E+04
   185    0.52086E+04    0.69967E+00   -0.28157E+02    0.25195E+07    0.28138E+04
   186    0.52274E+04    0.69151E+00   -0.27232E+02    0.25057E+07    0.27898E+04
   187    0.52460E+04    0.68379E+00   -0.26282E+02    0.24919E+07    0.27662E+04
   188    0.52640E+04    0.67648E+00   -0.25309E+02    0.24783E+07    0.27428E+04
   189    0.52815E+04    0.66963E+00   -0.24309E+02    0.24648E+07    0.27197E+04
   190    0.52987E+04    0.66329E+00   -0.23287E+02    0.24514E+07    0.26969E+04
   191    0.53151E+04    0.65748E+00   -0.22238E+02    0.24381E+07    0.26743E+04
   192    0.53311E+04    0.65223E+00   -0.21165E+02    0.24249E+07    0.26519E+04
   193    0.53465E+04    0.64757E+00   -0.20070E+02    0.24118E+07    0.26298E+04
   194    0.53615E+04    0.64356E+00   -0.18951E+02    0.23989E+07    0.26079E+04
   195    0.53759E+04    0.64021E+00   -0.17809E+02    0.23860E+07    0.25862E+04
   196    0.53897E+04    0.63756E+00   -0.16644E+02    0.23733E+07    0.25647E+04
   197    0.54031E+04    0.63568E+00   -0.15458E+02    0.23607E+07    0.25434E+04
   198    0.54159E+04    0.63456E+00   -0.14249E+02    0.23481E+07    0.25223E+04
   199    0.54282E+04    0.63427E+00   -0.13019E+02    0.23357E+07    0.25014E+04
   200    0.54400E+04    0.63481E+00   -0.11768E+02    0.23234E+07    0.24806E+04
   201    0.54512E+04    0.63627E+00   -0.10496E+02    0.23111E+07    0.24600E+04
   202    0.54618E+04    0.63863E+00   -0.92036E+01    0.22990E+07    0.24396E+04
   203    0.54719E+04    0.64196E+00   -0.78908E+01    0.22870E+07    0.24193E+04
   204    0.54813E+04    0.64629E+00   -0.65604E+01    0.22750E+07    0.23991E+04
   205    0.54902E+04    0.65165E+00   -0.52102E+01    0.22632E+07    0.23791E+04
   206    0.54984E+04    0.65808E+00   -0.38414E+01    0.22515E+07    0.23593E+04
   207    0.55061E+04    0.66560E+00   -0.24544E+01    0.22398E+07    0.23396E+04
   208    0.55130E+04    0.67427E+00   -0.10499E+01    0.22283E+07    0.23201E+04
   209    0.55193E+04    0.68410E+00    0.37182E+00    0.22168E+07    0.23007E+04
   210    0.55251E+04    0.69514E+00    0.18099E+01    0.22054E+07    0.22815E+04
   211    0.55302E+04    0.70743E+00    0.32641E+01    0.21942E+07    0.22624E+04
   212    0.55346E+04    0.72099E+00    0.47336E+01    0.21830E+07    0.22434E+04
   213    0.55385E+04    0.73587E+00    0.62185E+01    0.21719E+07    0.22246E+04
   214    0.55418E+04    0.75205E+00    0.77174E+01    0.21609E+07    0.22060E+04
   215    0.55444E+04    0.76974E+00    0.92297E+01    0.21500E+07    0.21875E+04
   216    0.55463E+04    0.78873E+00    0.10756E+02    0.21392E+07    0.21691E+04
   217    0.55478E+04    0.80919E+00    0.12294E+02    0.21284E+07    0.21509E+04
   218    0.55486E+04    0.83112E+00    0.13844E+02    0.21178E+07    0.21329E+04
   219    0.55487E+04    0.85452E+00    0.15407E+02    0.21072E+07    0.21149E+04
   220    0.55483E+04    0.87952E+00    0.16978E+02    0.20967E+07    0.20971E+04
   221    0.55473E+04    0.90607E+00    0.18560E+02    0.20863E+07    0.20795E+04
   222    0.55457E+04    0.93430E+00    0.20152E+02    0.20760E+07    0.20620E+04
   223    0.55434E+04    0.96414E+00    0.21753E+02    0.20657E+07    0.20446E+04
   224    0.55406E+04    0.99559E+00    0.23361E+02    0.20556E+07    0.20274E+04
   225    0.55371E+04    0.10288E+01    0.24977E+02    0.20455E+07    0.20103E+04
   226    0.55331E+04    0.10637E+01    0.26600E+02    0.20355E+07    0.19933E+04
   227    0.55284E+04    0.11005E+01    0.28229E+02    0.20256E+07    0.19765E+04
   228    0.55232E+04    0.11389E+01    0.29863E+02    0.20158E+07    0.19598E+04
   229    0.55174E+04    0.11792E+01    0.31502E+02    0.20060E+07    0.19432E+04
   230    0.55109E+04    0.12213E+01    0.33145E+02    0.19963E+07    0.19268E+04
   231    0.55037E+04    0.12653E+01    0.34792E+02    0.19867E+07    0.19105E+04
   232    0.54961E+04    0.13112E+01    0.36442E+02    0.19771E+07    0.18943E+04
   233    0.54878E+04    0.13591E+01    0.38092E+02    0.19677E+07    0.18783E+04
   234    0.54788E+04    0.14088E+01    0.39744E+02    0.19583E+07    0.18623E+04
   235    0.54693E+04    0.14606E+01    0.41397E+02    0.19490E+07    0.18466E+04
   236    0.54591E+04    0.15143E+01    0.43049E+02    0.19397E+07    0.18309E+04
   237    0.54484E+04    0.15700E+01    0.44700E+02    0.19305E+07    0.18154E+04
   238    0.54370E+04    0.16279E+01    0.46349E+02    0.19214E+07    0.18000E+04
   239    0.54252E+04    0.16877E+01    0.47997E+02    0.19124E+07    0.17847E+04
   240    0.54126E+04    0.17496E+01    0.49640E+02    0.19034E+07    0.17695E+04
   241    0.53995E+04    0.18136E+01    0.51279E+02    0.18945E+07    0.17545E+04
   242    0.53859E+04    0.18797E+01    0.52914E+02    0.18857E+07    0.17396E+04
   243    0.53717E+04    0.19480E+01    0.54543E+02    0.18769E+07    0.17248E+04
   244    0.53569E+04    0.20184E+01    0.56167E+02    0.18682E+07    0.17101E+04
   245    0.53415E+04    0.20909E+01    0.57783E+02    0.18595E+07    0.16955E+04
   246    0.53256E+04    0.21656E+01    0.59392E+02    0.18509E+07    0.16811E+04
   247    0.53091E+04    0.22425E+01    0.60992E+02    0.18424E+07    0.16668E+04
   248    0.52921E+04    0.23218E+01    0.62583E+02    0.18340E+07    0.16526E+04
   249    0.52747E+04    0.24030E+01    0.64165E+02    0.18256E+07    0.16385E+04
   250    0.52567E+04    0.24867E+01    0.65735E+02    0.18172E+07    0.16245E+04
   251    0.52382E+04    0.25725E+01    0.67295E+02    0.18089E+07    0.16107E+04
   252    0.52191E+04    0.26605E+01    0.68842E+02    0.18007E+07    0.15969E+04
   253    0.51996E+04    0.27507E+01    0.70377E+02    0.17925E+07    0.15833E+04
   254    0.51796E+04    0.28433E+01    0.71898E+02    0.17844E+07    0.15698E+04
   255    0.51591E+04    0.29379E+01    0.73406E+02    0.17764E+07    0.15563E+04
   256    0.51381E+04    0.30350E+01    0.74900E+02    0.17684E+07    0.15430E+04
   257    0.51168E+04    0.31341E+01    0.76373E+02    0.17604E+07    0.15298E+04
   258    0.50949E+04    0.32356E+01    0.77837E+02    0.17525E+07    0.15168E+04
   259    0.50725E+04    0.33393E+01    0.79277E+02    0.17447E+07    0.15038E+04
   260    0.50498E+04    0.34453E+01    0.80709E+02    0.17369E+07    0.14909E+04
   261    0.50266E+04    0.35534E+01    0.82109E+02    0.17292E+07    0.14781E+04
   262    0.50029E+04    0.36638E+01    0.83501E+02    0.17215E+07    0.14654E+04
   263    0.49790E+04    0.37764E+01    0.84877E+02    0.17139E+07    0.14529E+04
   264    0.49546E+04    0.38912E+01    0.86229E+02    0.17064E+07    0.14404E+04
   265    0.49297E+04    0.40081E+01    0.87550E+02    0.16988E+07    0.14280E+04
   266    0.49044E+04    0.41274E+01    0.88863E+02    0.16914E+07    0.14157E+04
   267    0.48787E+04    0.42487E+01    0.90144E+02    0.16840E+07    0.14036E+04
   268    0.48526E+04    0.43723E+01    0.91410E+02    0.16766E+07    0.13915E+04
   269    0.48260E+04    0.44980E+01    0.92652E+02    0.16693E+07    0.13795E+04
   270    0.47992E+04    0.46258E+01    0.93871E+02    0.16620E+07    0.13676E+04
   271    0.47720E+04    0.47557E+01    0.95066E+02    0.16548E+07    0.13558E+04
   272    0.47445E+04    0.48879E+01    0.96231E+02    0.16477E+07    0.13441E+04
   273    0.47167E+04    0.50218E+01    0.97379E+02    0.16406E+07    0.13325E+04
   274    0.46885E+04    0.51580E+01    0.98490E+02    0.16335E+07    0.13209E+04
   275    0.46600E+04    0.52961E+01    0.99585E+02    0.16265E+07    0.13095E+04
   276    0.46313E+04    0.54362E+01    0.10064E+03    0.16195E+07    0.12982E+04
   277    0.46021E+04    0.55783E+01    0.10168E+03    0.16126E+07    0.12869E+04
   278    0.45728E+04    0.57224E+01    0.10268E+03    0.16057E+07    0.12757E+04
   279    0.45432E+04    0.58684E+01    0.10366E+03    0.15989E+07    0.12646E+04
   280    0.45132E+04    0.60162E+01    0.10461E+03    0.15921E+07    0.12536E+04
   281    0.44832E+04    0.61660E+01    0.10553E+03    0.15854E+07    0.12427E+04
   282    0.44527E+04    0.63174E+01    0.10642E+03    0.15787E+07    0.12319E+04
   283    0.44221E+04    0.64707E+01    0.10728E+03    0.15720E+07    0.12211E+04
   284    0.43913E+04    0.66257E+01    0.10810E+03    0.15654E+07    0.12104E+04
   285    0.43603E+04    0.67826E+01    0.10890E+03    0.15588E+07    0.11998E+04
   286    0.43290E+04    0.69411E+01    0.10966E+03    0.15523E+07    0.11893E+04
   287    0.42976E+04    0.71012E+01    0.11039E+03    0.15458E+07    0.11788E+04
   288    0.42659E+04    0.72629E+01    0.11109E+03    0.15394E+07    0.11685E+04
   289    0.42341E+04    0.74262E+01    0.11176E+03    0.15330E+07    0.11582E+04
   290    0.42022E+04    0.75909E+01    0.11239E+03    0.15266E+07    0.11479E+04
   291    0.41701E+04    0.77577E+01    0.11298E+03    0.15203E+07    0.11378E+04
   292    0.41376E+04    0.79256E+01    0.11355E+03    0.15140E+07    0.11277E+04
   293    0.41053E+04    0.80941E+01    0.11408E+03    0.15078E+07    0.11177E+04
   294    0.40727E+04    0.82647E+01    0.11458E+03    0.15016E+07    0.11078E+04
   295    0.40402E+04    0.84360E+01    0.11503E+03    0.14954E+07    0.10979E+04
