   306    0.36712E+04    0.10402E+02    0.25597E-01    0.11681E+03
   307    0.36382E+04    0.10583E+02    0.25711E-01    0.11682E+03
   308    0.36052E+04    0.10766E+02    0.25825E-01    0.11680E+03
   309    0.35722E+04    0.10949E+02    0.25938E-01    0.11673E+03
   310    0.35393E+04    0.11131E+02    0.26051E-01    0.11663E+03
   311    0.35064E+04    0.11315E+02    0.26163E-01    0.11648E+03
   312    0.34736E+04    0.11498E+02    0.26274E-01    0.11631E+03
   313    0.34409E+04    0.11682E+02    0.26385E-01    0.11609E+03
   314    0.34082E+04    0.11867E+02    0.26495E-01    0.11585E+03
   315    0.33757E+04    0.12051E+02    0.26604E-01    0.11556E+03
   316    0.33432E+04    0.12235E+02    0.26713E-01    0.11523E+03
   317    0.33109E+04    0.12418E+02    0.26821E-01    0.11486E+03
   318    0.32786E+04    0.12603E+02    0.26928E-01    0.11446E+03
   319    0.32465E+04    0.12787E+02    0.27035E-01    0.11402E+03
   320    0.32146E+04    0.12970E+02    0.27141E-01    0.11356E+03
   321    0.31828E+04    0.13154E+02    0.27246E-01    0.11305E+03
   322    0.31511E+04    0.13337E+02    0.27351E-01    0.11250E+03
   323    0.31196E+04    0.13519E+02    0.27455E-01    0.11192E+03
   324    0.30883E+04    0.13702E+02    0.27559E-01    0.11129E+03
   325    0.30573E+04    0.13882E+02    0.27662E-01    0.11064E+03
   326    0.30263E+04    0.14063E+02    0.27765E-01    0.10994E+03
   327    0.29955E+04    0.14243E+02    0.27867E-01    0.10921E+03
   328    0.29650E+04    0.14422E+02    0.27968E-01    0.10845E+03
   329    0.29347E+04    0.14600E+02    0.28069E-01    0.10765E+03
   330    0.29046E+04    0.14777E+02    0.28169E-01    0.10682E+03
   331    0.28748E+04    0.14953E+02    0.28269E-01    0.10595E+03
   332    0.28452E+04    0.15129E+02    0.28368E-01    0.10506E+03
   333    0.28159E+04    0.15303E+02    0.28466E-01    0.10413E+03
   334    0.27868E+04    0.15476E+02    0.28565E-01    0.10316E+03
   335    0.27579E+04    0.15647E+02    0.28662E-01    0.10216E+03
   336    0.27293E+04    0.15816E+02    0.28759E-01    0.10113E+03
   337    0.27011E+04    0.15985E+02    0.28856E-01    0.10005E+03
   338    0.26730E+04    0.16152E+02    0.28952E-01    0.98957E+02
   339    0.26454E+04    0.16318E+02    0.29048E-01    0.97826E+02
   340    0.26180E+04    0.16482E+02    0.29144E-01    0.96675E+02
   341    0.25908E+04    0.16644E+02    0.29239E-01    0.95480E+02
   342    0.25640E+04    0.16805E+02    0.29333E-01    0.94257E+02
   343    0.25375E+04    0.16963E+02    0.29428E-01    0.93006E+02
   344    0.25114E+04    0.17120E+02    0.29522E-01    0.91727E+02
   345    0.24856E+04    0.17274E+02    0.29615E-01    0.90419E+02
   346    0.24601E+04    0.17427E+02    0.29708E-01    0.89091E+02
   347    0.24349E+04    0.17577E+02    0.29802E-01    0.87728E+02
   348    0.24101E+04    0.17725E+02    0.29894E-01    0.86336E+02
   349    0.23856E+04    0.17871E+02    0.29987E-01    0.84917E+02
   350    0.23615E+04    0.18014E+02    0.30079E-01    0.83477E+02
   351    0.23379E+04    0.18155E+02    0.30171E-01    0.82009E+02
   352    0.23145E+04    0.18294E+02    0.30263E-01    0.80513E+02
   353    0.22915E+04    0.18430E+02    0.30355E-01    0.79004E+02
   354    0.22689E+04    0.18563E+02    0.30446E-01    0.77460E+02
   355    0.22467E+04    0.18694E+02    0.30538E-01    0.75895E+02
   356    0.22248E+04    0.18823E+02    0.30629E-01    0.74318E+02
   357    0.22034E+04    0.18948E+02    0.30720E-01    0.72713E+02
   358    0.21824E+04    0.19070E+02    0.30811E-01    0.71094E+02
   359    0.21616E+04    0.19189E+02    0.30902E-01    0.69448E+02
   360    0.21414E+04    0.19306E+02    0.30993E-01    0.67785E+02
   361    0.21215E+04    0.19420E+02    0.31084E-01    0.66102E+02
   362    0.21021E+04    0.19531E+02    0.31175E-01    0.64400E+02
   363    0.20830E+04    0.19640E+02    0.31266E-01    0.62682E+02
   364    0.20644E+04    0.19743E+02    0.31357E-01    0.60944E+02
   365    0.20462E+04    0.19845E+02    0.31448E-01    0.59193E+02
   366    0.20284E+04    0.19944E+02    0.31540E-01    0.57426E+02
   367    0.20110E+04    0.20037E+02    0.31631E-01    0.55644E+02
   368    0.19940E+04    0.20129E+02    0.31722E-01    0.53849E+02
   369    0.19775E+04    0.20218E+02    0.31814E-01    0.52039E+02
   370    0.19615E+04    0.20303E+02    0.31906E-01    0.50220E+02
   371    0.19457E+04    0.20384E+02    0.31998E-01    0.48387E+02
   372    0.19305E+04    0.20462E+02    0.32090E-01    0.46544E+02
   373    0.19156E+04    0.20536E+02    0.32182E-01    0.44690E+02
   374    0.19013E+04    0.20607E+02    0.32275E-01    0.42828E+02
   375    0.18872E+04    0.20674E+02    0.32367E-01    0.40957E+02
   376    0.18738E+04    0.20739E+02    0.32460E-01    0.39077E+02
   377    0.18607E+04    0.20799E+02    0.32554E-01    0.37193E+02
   378    0.18480E+04    0.20855E+02    0.32647E-01    0.35300E+02
   379    0.18358E+04    0.20908E+02    0.32741E-01    0.33403E+02
   380    0.18240E+04    0.20958E+02    0.32835E-01    0.31501E+02
   381    0.18127E+04    0.21002E+02    0.32930E-01    0.29595E+02
   382    0.18017E+04    0.21044E+02    0.33025E-01    0.27687E+02
   383    0.17912E+04    0.21081E+02    0.33120E-01    0.25775E+02
   384    0.17812E+04    0.21115E+02    0.33216E-01    0.23863E+02
   385    0.17715E+04    0.21145E+02    0.33312E-01    0.21949E+02
   386    0.17623E+04    0.21172E+02    0.33408E-01    0.20036E+02
   387    0.17535E+04    0.21194E+02    0.33505E-01    0.18124E+02
   388    0.17451E+04    0.21212E+02    0.33603E-01    0.16214E+02
   389    0.17372E+04    0.21224E+02    0.33700E-01    0.14306E+02
   390    0.17297E+04    0.21236E+02    0.33799E-01    0.12403E+02
   391    0.17226E+04    0.21242E+02    0.33897E-01    0.10502E+02
   392    0.17159E+04    0.21247E+02    0.33997E-01    0.86076E+01
   393    0.17097E+04    0.21246E+02    0.34096E-01    0.67182E+01
   394    0.17039E+04    0.21241E+02    0.34197E-01    0.48361E+01
   395    0.16984E+04    0.21232E+02    0.34298E-01    0.29599E+01
   396    0.16935E+04    0.21220E+02    0.34399E-01    0.10932E+01
