    67    0.17472E+04    0.28008E+00    0.00000E+00   -0.46296E+01    0.11480E-06    0.63786E-03   -0.40198E-06
    68    0.17707E+04    0.29207E+00    0.00000E+00   -0.50393E+01    0.11412E-06    0.62658E-03   -0.43274E-06
    69    0.17944E+04    0.30426E+00    0.00000E+00   -0.54563E+01    0.11343E-06    0.61569E-03   -0.47736E-06
    70    0.18184E+04    0.31669E+00    0.00000E+00   -0.58823E+01    0.11275E-06    0.60530E-03   -0.53446E-06
    71    0.18426E+04    0.32935E+00    0.00000E+00   -0.63195E+01    0.11206E-06    0.59545E-03   -0.60122E-06
    72    0.18669E+04    0.34222E+00    0.00000E+00   -0.67693E+01    0.11138E-06    0.58611E-03   -0.66894E-06
    73    0.18914E+04    0.35526E+00    0.00000E+00   -0.72325E+01    0.11069E-06    0.57718E-03   -0.72747E-06
    74    0.19161E+04    0.36846E+00    0.00000E+00   -0.77083E+01    0.11001E-06    0.56857E-03   -0.76668E-06
    75    0.19411E+04    0.38182E+00    0.00000E+00   -0.81952E+01    0.10932E-06    0.56020E-03   -0.77642E-06
    76    0.19664E+04    0.39536E+00    0.00000E+00   -0.86929E+01    0.10863E-06    0.55199E-03   -0.75052E-06
    77    0.19920E+04    0.40905E+00    0.00000E+00   -0.92010E+01    0.10795E-06    0.54391E-03   -0.69861E-06
    78    0.20179E+04    0.42293E+00    0.00000E+00   -0.97209E+01    0.10726E-06    0.53594E-03   -0.63423E-06
    79    0.20441E+04    0.43693E+00    0.00000E+00   -0.10249E+02    0.10657E-06    0.52805E-03   -0.57091E-06
    80    0.20705E+04    0.45107E+00    0.00000E+00   -0.10786E+02    0.10589E-06    0.52021E-03   -0.52218E-06
    81    0.20971E+04    0.46530E+00    0.00000E+00   -0.11333E+02    0.10521E-06    0.51241E-03   -0.49868E-06
    82    0.21240E+04    0.47962E+00    0.00000E+00   -0.11888E+02    0.10453E-06    0.50469E-03   -0.49954E-06
    83    0.21510E+04    0.49402E+00    0.00000E+00   -0.12452E+02    0.10385E-06    0.49708E-03   -0.52102E-06
    84    0.21783E+04    0.50850E+00    0.00000E+00   -0.13022E+02    0.10317E-06    0.48963E-03   -0.55939E-06
    85    0.22058E+04    0.52303E+00    0.00000E+00   -0.13600E+02    0.10250E-06    0.48238E-03   -0.61093E-06
    86    0.22334E+04    0.53761E+00    0.00000E+00   -0.14183E+02    0.10183E-06    0.47536E-03   -0.67178E-06
    87    0.22615E+04    0.55223E+00    0.00000E+00   -0.14772E+02    0.10116E-06    0.46857E-03   -0.73762E-06
    88    0.22895E+04    0.56690E+00    0.00000E+00   -0.15367E+02    0.10050E-06    0.46197E-03   -0.80401E-06
    89    0.23179E+04    0.58159E+00    0.00000E+00   -0.15969E+02    0.99836E-07    0.45557E-03   -0.86650E-06
    90    0.23465E+04    0.59628E+00    0.00000E+00   -0.16575E+02    0.99178E-07    0.44933E-03   -0.92065E-06
    91    0.23752E+04    0.61095E+00    0.00000E+00   -0.17186E+02    0.98523E-07    0.44323E-03   -0.96292E-06
    92    0.24042E+04    0.62560E+00    0.00000E+00   -0.17802E+02    0.97873E-07    0.43728E-03   -0.99335E-06
    93    0.24335E+04    0.64020E+00    0.00000E+00   -0.18422E+02    0.97225E-07    0.43147E-03   -0.10129E-05
    94    0.24629E+04    0.65474E+00    0.00000E+00   -0.19045E+02    0.96581E-07    0.42579E-03   -0.10225E-05
    95    0.24925E+04    0.66920E+00    0.00000E+00   -0.19672E+02    0.95941E-07    0.42023E-03   -0.10230E-05
